word,pronunciation
slender,slɛndər
slept,slɛpt
sleuth,sluθ
sleuths,sluθs
slew,slu
slice,slaɪs
sliced,slaɪst
slicer,slaɪsər
slices,slaɪsɪz
slicing,slaɪsɪŋ
slick,slɪk
slicked,slɪkt
slicker,slɪkər
slickest,slɪkəst
slickly,slɪkli
slicks,slɪks
slid,slɪd
slide,slaɪd
slider,slaɪdər
slides,slaɪdz
sliding,slaɪdɪŋ
slight,slaɪt
slighted,slaɪtɪd
slightest,slaɪtəst
slighting,slaɪtɪŋ
slightly,slaɪtli
slights,slaɪts
slim,slɪm
slime,slaɪm
slimmed,slɪmd
slimmer,slɪmər
slimmest,slɪməst
slimming,slɪmɪŋ
slims,slɪmz
slimy,slaɪmi
sling,slɪŋ
slinging,slɪŋɪŋ
slings,slɪŋz
slingshot,slɪŋʃɑt
slinky,slɪŋki
slip,slɪp
slippage,slɪpɪʤ
slipped,slɪpt
slipper,slɪpər
slippers,slɪpərz
slippery,slɪpəri
slipping,slɪpɪŋ
slips,slɪps
slipshod,slɪpʃɑd
slit,slɪt
slither,slɪðər
slithering,slɪðərɪŋ
slits,slɪts
slitting,slɪtɪŋ
sliver,slɪvər
slivers,slɪvərz
slob,slɑb
slobber,slɑbər
slobbering,slɑbərɪŋ
slobs,slɑbz
slog,slɑg
slogan,sloʊgən
slogans,sloʊgənz
slogged,slɑgd
slogging,slɑgɪŋ
sloop,slup
slop,slɑp
slope,sloʊp
slopes,sloʊps
sloping,sloʊpɪŋ
sloppier,slɑpiər
sloppiest,slɑpiəst
sloppily,slɑpəli
sloppiness,slɑpinəs
sloppy,slɑpi
slosh,slɑʃ
sloshing,slɑʃɪŋ
slot,slɑt
sloth,sloʊθ
slots,slɑts
slotted,slɑtɪd
slotting,slɑtɪŋ
slouch,slaʊʧ
slouches,slaʊʧɪz
slouching,slaʊʧɪŋ
slough,sləf
slovak,sloʊvɑk
slovenia,sloʊviniə
slovenliness,sləvənlinəs
slovenly,sləvənli
slow,sloʊ
slowdown,sloʊdaʊn
slowed,sloʊd
slower,sloʊər
slowest,sloʊəst
slowing,sloʊɪŋ
slowly,sloʊli
slowness,sloʊnəs
slowpoke,sloʊpoʊk
slows,sloʊz
sludge,sləʤ
sludgy,sləʤi
slug,sləg
slugged,sləgd
slugging,sləgɪŋ
sluggish,sləgɪʃ
sluggishly,sləgɪʃli
sluggishness,sləgɪʃnəs
slugs,sləgz
sluice,slus
sluicing,slusɪŋ
slum,sləm
slumber,sləmbər
slumbering,sləmbərɪŋ
slump,sləmp
slumped,sləmpt
slumping,sləmpɪŋ
slumps,sləmps
slums,sləmz
slung,sləŋ
slur,slər
slurp,slərp
slurred,slərd
slurring,slərɪŋ
slurry,sləri
slurs,slərz
slush,sləʃ
slut,slət
sluts,sləts
sly,slaɪ
slyly,slaɪli
slyness,slaɪnəs
smack,smæk
smacked,smækt
smacking,smækɪŋ
smacks,smæks
small,smɔl
smaller,smɔlər
smallest,smɔləst
smallish,smɔlɪʃ
smallness,smɔlnəs
smallpox,smɔlpɑks
smalls,smɔlz
smalltalk,smɔltɔk
smalltown,smɔltaʊn
smart,smɑrt
smarted,smɑrtəd
smarten,smɑrtən
smartened,smɑrtənd
smartening,smɑrtənɪŋ
smarter,smɑrtər
smartest,smɑrtəst
smarting,smɑrtɪŋ
smartly,smɑrtli
smartness,smɑrtnɪs
smarts,smɑrts
smash,smæʃ
smashed,smæʃt
smasher,smæʃər
smashes,smæʃɪz
smashing,smæʃɪŋ
smattering,smætərɪŋ
smear,smɪr
smeared,smɪrd
smearing,smɪrɪŋ
smears,smɪrz
smell,smɛl
smelled,smɛld
smelling,smɛlɪŋ
smells,smɛlz
smelly,smɛli
smelt,smɛlt
smelter,smɛltər
smelters,smɛltərz
smelting,smɛltɪŋ
smile,smaɪl
smiled,smaɪld
smiles,smaɪlz
smiling,smaɪlɪŋ
smilingly,smaɪlɪŋli
smirk,smərk
smirking,smərkɪŋ
smirks,smərks
smith,smɪθ
smithereens,smɪðərinz
smiths,smɪθs
smitten,smɪtən
smock,smɑk
smog,smɑg
smoggy,smɔgi
smoke,smoʊk
smoked,smoʊkt
smokeless,smoʊkləs
smoker,smoʊkər
smokers,smoʊkərz
smokes,smoʊks
smokescreen,smoʊkskrin
smokestack,smoʊkstæk
smokestacks,smoʊkstæks
smoking,smoʊkɪŋ
smoky,smoʊki
smolder,smoʊldər
smooch,smuʧ
smooth,smuð
smoothed,smuðd
smoother,smuðər
smoothest,smuðəst
smoothing,smuðɪŋ
smoothly,smuðli
smoothness,smuðnəs
smooths,smuðz
smother,sməðər
smothered,sməðərd
smothering,sməðərɪŋ
smothers,sməðərz
smudge,sməʤ
smudged,sməʤd
smug,sməg
smuggle,sməgəl
smuggled,sməgəld
smuggler,sməgələr
smugglers,sməgələrz
smuggling,sməgəlɪŋ
smugly,sməgli
smugness,sməgnəs
smut,smət
smutty,sməti
snack,snæk
snacks,snæks
snag,snæg
snagged,snægd
snagging,snægɪŋ
snags,snægz
snail,sneɪl
snails,sneɪlz
snake,sneɪk
snakes,sneɪks
snaking,sneɪkɪŋ
snap,snæp
snapped,snæpt
snapper,snæpər
snapping,snæpɪŋ
snappy,snæpi
snaps,snæps
snapshot,snæpʃɑt
snapshots,snæpʃɑts
snare,snɛr
snared,snɛrd
snares,snɛrz
snaring,snɛrɪŋ
snarl,snɑrl
snarled,snɑrəld
snarling,snɑrlɪŋ
snarls,snɑrlz
snatch,snæʧ
snatched,snæʧt
snatcher,snæʧər
snatchers,snæʧərz
snatches,snæʧɪz
snatching,snæʧɪŋ
sneak,snik
sneaked,snikt
sneakers,snikərz
sneaking,snikɪŋ
sneaks,sniks
sneaky,sniki
sneer,snɪr
sneered,snɪrd
sneering,snɪrɪŋ
sneers,snɪrz
sneeze,sniz
sneezed,snizd
sneezes,snizɪz
sneezing,snizɪŋ
snide,snaɪd
sniff,snɪf
sniffed,snɪft
sniffer,snɪfər
sniffing,snɪfɪŋ
sniffle,snɪfəl
sniffles,snɪfəlz
sniffling,snɪflɪŋ
sniffs,snɪfs
snifter,snɪftər
snip,snɪp
snipe,snaɪp
sniper,snaɪpər
snipers,snaɪpərz
snipes,snaɪps
sniping,snaɪpɪŋ
snippet,snɪpət
snippets,snɪpəts
snips,snɪps
snob,snɑb
snobbery,snɑbəri
snobbish,snɑbɪʃ
snobs,snɑbz
snooker,snʊkər
snoop,snup
snooping,snupɪŋ
snoops,snups
snoopy,snupi
snooze,snuz
snoozing,snuzɪŋ
snore,snɔr
snorer,snɔrər
snorers,snɔrərz
snoring,snɔrɪŋ
snorkel,snɔrkəl
snort,snɔrt
snorted,snɔrtɪd
snorting,snɔrtɪŋ
snorts,snɔrts
snotty,snɔti
snout,snaʊt
snouts,snaʊts
snow,snoʊ
snowball,snoʊbɔl
snowballed,snoʊbɔld
snowballing,snoʊbɔlɪŋ
snowballs,snoʊbɔlz
snowbound,snoʊbaʊnd
snowed,snoʊd
snowfall,snoʊfɑl
snowfalls,snoʊfɑlz
snowflake,snoʊfleɪk
snowflakes,snoʊfleɪks
snowing,snoʊɪŋ
snowman,snoʊmæn
snows,snoʊz
snowstorm,snoʊstɔrm
snowstorms,snoʊstɔrmz
snowy,snoʊi
snub,snəb
snubbed,snəbd
snubbing,snəbɪŋ
snubs,snəbz
snuff,snəf
snuffed,snəft
snuffing,snəfɪŋ
snuffs,snəfs
snug,snəg
snuggle,snəgəl
snugly,snəgli
so,soʊ
soak,soʊk
soaked,soʊkt
soaker,soʊkər
soaking,soʊkɪŋ
soaks,soʊks
soap,soʊp
soapbox,soʊpbɑks
soaps,soʊps
soapy,soʊpi
soar,sɔr
soared,sɔrd
soaring,sɔrɪŋ
soars,sɔrz
sob,sɑb
sobbed,sɑbd
sobbing,sɑbɪŋ
sober,soʊbər
sobered,soʊbərd
sobering,soʊbərɪŋ
soberly,soʊbərli
sobers,soʊbərz
sobriety,soʊbraɪəti
sobriquet,soʊbrəkɛt
sobs,sɑbz
socalled,soʊkɑld
soccer,sɑkər
sociable,soʊʃəbəl
social,soʊʃəl
socialism,soʊʃəlɪzəm
socialist,soʊʃəlɪst
socialistic,soʊʃəlɪstɪk
socialists,soʊʃəlɪsts
socialite,soʊʃəlaɪt
socially,soʊʃəli
societal,səsaɪɪtəl
societies,səsaɪɪtiz
society,soʊsaɪɪti
socioeconomic,soʊsioʊɛkənɑmɪk
sociological,soʊsiəlɑʤɪkəl
sociologist,soʊsiɑləʤɪst
sociologists,soʊsiɑləʤɪsts
sociology,soʊsiɑləʤi
sock,sɑk
socked,sɑkt
socket,sɑkət
sockets,sɑkəts
socking,sɑkɪŋ
socks,sɑks
socrates,sɑkrətiz
sod,sɑd
soda,soʊdə
sodas,soʊdəz
sodden,sɑdən
sodium,soʊdiəm
sodom,sɔdəm
sodomy,sɑdəmi
sofa,soʊfə
sofas,soʊfəz
soffit,sɔfɪt
soft,sɔft
softball,sɔfbɔl
soften,sɔfən
softened,sɔfənd
softener,sɔfənər
softening,sɔfənɪŋ
softens,sɔfənz
softer,sɔftər
softest,sɔftəst
softly,sɔftli
softness,sɔftnəs
softspoken,sɔfspoʊkən
software,sɔfwɛr
softwood,sɔftwʊd
soggy,sɑgi
soil,sɔɪl
soiled,sɔɪld
soils,sɔɪlz
soiree,swɑreɪ
sojourn,soʊʤərn
sojourner,soʊʤərnər
sojourners,soʊʤərnərz
sojourning,soʊʤərnɪŋ
solace,sɑləs
solar,soʊlər
sold,soʊld
solder,sɑdər
soldering,sɑdərɪŋ
soldier,soʊlʤər
soldiering,soʊlʤərɪŋ
soldiers,soʊlʤərz
sole,soʊl
solely,soʊəli
solemn,sɑləm
solemnity,səlɛmnəti
solemnly,sɔləmli
soler,soʊlər
soles,soʊlz
solicit,səlɪsɪt
solicitation,səlɪsɪteɪʃən
solicitations,səlɪsɪteɪʃənz
solicited,səlɪsɪtɪd
soliciting,səlɪsətɪŋ
solicitor,səlɪsətər
solicitors,səlɪsətərz
solicitous,səlɪsətəs
solicits,səlɪsəts
solicitude,səlɪsɪtud
solid,sɑləd
solidarity,sɑlədɛrəti
solidified,səlɪdəfaɪd
solidifies,səlɪdəfaɪz
solidify,səlɪdəfaɪ
solidifying,səlɪdəfaɪɪŋ
solidity,səlɪdəti
solidly,sɑlədli
solids,sɑlədz
solitaire,sɑlətɛr
solitary,sɑlətɛri
solitude,sɑlətud
solo,soʊloʊ
soloist,soʊloʊɪst
soloists,soʊloʊəsts
solstice,sɔlstɪs
solstices,sɔlstɪsɪs
soluble,sɑljəbəl
solution,səluʃən
solutions,səluʃənz
solvable,sɑlvəbəl
solve,sɑlv
solved,sɑlvd
solvency,sɔlvənsi
solvent,sɑlvənt
solvents,sɔlvənts
solver,sɑlvər
solvers,sɑlvərz
solves,sɑlvz
solving,sɑlvɪŋ
soma,soʊmə
somali,səmɑli
somalia,səmɑljə
sombrero,sɑmbrɛroʊ
some,səm
somebody,səmbɑdi
someday,səmdeɪ
somehow,səmhaʊ
someone,səmwən
somersault,səmərsɔlt
somersaulting,səmərsɔltɪŋ
somersaults,səmərsɔlts
something,səmθɪŋ
sometime,səmtaɪm
sometimes,səmtaɪmz
somewhat,səmwət
somewhere,səmwɛr
somnolence,sɑmnələns
somnolent,sɑmnələnt
son,sən
sonar,soʊnɑr
sonata,sənɑtə
sonatas,sɑnɑtəz
sones,soʊnz
song,sɔŋ
songbird,sɔŋbərd
songbirds,sɔŋbərdz
songbook,sɔngbʊk
songs,sɔŋz
songwriter,sɔŋraɪtər
songwriters,sɔŋraɪtərz
songwriting,sɔŋraɪtɪŋ
sonic,sɑnɪk
sonnet,sɑnɪt
sonnets,sɑnɪts
sonny,səni
sonora,sənɔrə
sonorous,sɑnərəs
sons,sənz
soon,sun
sooner,sunər
soonest,sunəst
soot,sʊt
soothe,suð
soothed,suðd
soothes,suðz
soothing,suðɪŋ
soothingly,suðɪŋli
soothsayer,suθseɪər
soothsayers,suθseɪərz
soots,sʊts
sooty,suti
sop,sɑp
sophisticate,səfɪstəkeɪt
sophisticated,səfɪstɪkeɪtəd
sophisticates,səfɪstəkɪts
sophistication,səfɪstəkeɪʃən
sopping,sɑpɪŋ
soprano,səprɑnoʊ
sorbet,sɔrbeɪ
sorcerer,sɔrsərər
sorcerers,sɔrsərərz
sorcery,sɔrsəri
sordid,sɔrdəd
sore,sɔr
sorely,sɔrli
sores,sɔrz
sorghum,sɔrgəm
sorority,sərɔrəti
sorrel,sɔrəl
sorrow,sɑroʊ
sorrowful,sɑroʊfəl
sorrows,sɑroʊz
sorry,sɑri
sort,sɔrt
sorted,sɔrtɪd
sorter,sɔrtər
sorters,sɔrtərz
sortie,sɔrti
sorties,sɔrtiz
sorting,sɔrtɪŋ
sorts,sɔrts
sos,ɛoʊɛs
sot,sɔt
souffle,sufleɪ
sought,sɔt
souk,suk
soul,soʊl
soulful,soʊlfəl
soulless,soʊlləs
souls,soʊlz
sound,saʊnd
sounded,saʊndɪd
sounder,saʊndər
soundest,saʊndɪst
sounding,saʊndɪŋ
soundings,saʊndɪŋz
soundly,saʊndli
soundness,saʊndnəs
sounds,saʊnz
soundtrack,saʊntræk
soundtracks,saʊntræks
soup,sup
soups,sups
soupy,supi
sour,saʊər
source,sɔrs
sources,sɔrsəz
sourcing,sɔrsɪŋ
soured,saʊərd
souring,saʊərɪŋ
sours,saʊərz
south,saʊθ
southbound,saʊθbaʊnd
southerly,səðərli
southern,səðərn
southerner,səðərnər
southerners,səðərnərz
southernmost,səðərnmoʊst
southward,saʊθwərd
souvenir,suvənɪr
souvenirs,suvənɪrz
sovereign,sɑvrən
sovereigns,sɑvrənz
sovereignty,sɑvrənti
soviet,soʊviɛt
sow,soʊ
sowed,soʊd
sower,soʊər
sowers,soʊərz
soweto,soʊeɪtoʊ
sowing,soʊɪŋ
sown,soʊn
sows,soʊz
soy,sɔɪ
soya,sɔɪə
soybean,sɔɪbin
soybeans,sɔɪbinz
spa,spɑ
space,speɪs
spacecraft,speɪskræft
spaced,speɪst
spacer,speɪsər
spacers,speɪsərz
spaces,speɪsɪz
spaceship,speɪsʃɪp
spaceships,speɪsʃɪps
spacesuit,speɪsut
spacesuits,speɪsuts
spacey,speɪsi
spacial,speɪʃəl
spacing,speɪsɪŋ
spacious,speɪʃəs
spade,speɪd
spades,speɪdz
spadework,speɪdwərk
spaghetti,spəgɛti
spain,speɪn
spam,spæm
span,spæn
spangle,spæŋgəl
spangled,spæŋgəld
spaniel,spænjəl
spanish,spænɪʃ
spank,spæŋk
spanked,spæŋkt
spanking,spæŋkɪŋ
spanned,spænd
spanner,spænər
spanning,spænɪŋ
spans,spænz
spar,spɑr
spare,spɛr
spared,spɛrd
spares,spɛrz
sparing,spɛrɪŋ
sparingly,spɛrɪŋli
spark,spɑrk
sparked,spɑrkt
sparking,spɑrkɪŋ
sparkle,spɑrkəl
sparkled,spɑrkəld
sparkles,spɑrkəlz
sparkling,spɑrkəlɪŋ
sparkly,spɑrkli
sparks,spɑrks
sparred,spɑrd
sparring,spɑrɪŋ
sparrow,spɛroʊ
sparrows,spɛroʊz
sparse,spɑrs
sparsely,spɑrsli
sparta,spɑrtɑ
spartan,spɑrtən
spartans,spɑrtənz
spas,spɑz
spasm,spæzəm
spasmodic,spæzmɔdɪk
spasmodically,spæzmɔdɪkli
spasms,spæzəmz
spastic,spæstɪk
spat,spæt
spate,speɪt
spatial,speɪʃəl
spats,spæts
spatter,spætər
spattered,spætərd
spattering,spætərɪŋ
spatters,spætərz
spatula,spæʧʊlə
spatulas,spæʧʊləz
spawn,spɔn
spawned,spɔnd
spawning,spɔnɪŋ
spawns,spɔnz
spay,speɪ
spayed,speɪd
speak,spik
speaker,spikər
speakers,spikərz
speaking,spikɪŋ
speaks,spiks
spear,spɪr
spearhead,spɪrhɛd
spearheaded,spɪrhɛdɪd
spearheading,spɪrhɛdɪŋ
spearing,spɪrɪŋ
spears,spɪrz
spec,spɛk
special,spɛʃəl
specialist,spɛʃəlɪst
specialists,spɛʃəlɪsts
specialities,spɛʃəltiz
speciality,spɛʃiælɪti
specially,spɛʃəli
specials,spɛʃəlz
specialty,spɛʃəlti
species,spiʃiz
specific,spɪsɪfɪk
specifically,spəsɪfɪkli
specification,spɛsɪfɪkeɪʃən
specifications,spɛsəfəkeɪʃənz
specificity,spɛsəfɪsəti
specifics,spɪsɪfɪks
specified,spɛsəfaɪd
specifies,spɛsəfaɪz
specify,spɛsəfaɪ
specifying,spɛsəfaɪɪŋ
specimen,spɛsəmən
specimens,spɛsəmənz
specious,spiʃəs
speck,spɛk
speckle,spɛkəl
speckled,spɛkəld
specks,spɛks
specs,spɛks
spectacle,spɛktəkəl
spectacles,spɛktəkəlz
spectacular,spɛktækjələr
spectacularly,spɛktækjələrli
spectator,spɛkteɪtər
spectators,spɛkteɪtərz
spectra,spɛktrə
spectral,spɛktrəl
spectre,spɛktər
spectrograph,spɛktrəgræf
spectrometer,spɛktrɑmətər
spectrometry,spɛktrɑmətri
spectroscopy,spɛktrɑskəpi
spectrum,spɛktrəm
speculate,spɛkjəleɪt
speculated,spɛkjəleɪtɪd
speculates,spɛkjəleɪts
speculating,spɛkjəleɪtɪŋ
speculation,spɛkjəleɪʃən
speculations,spɛkjəleɪʃənz
speculative,spɛkjələtɪv
speculator,spɛkjəleɪtər
speculators,spɛkjəleɪtərz
sped,spɛd
speech,spiʧ
speeches,spiʧɪz
speechifying,spiʧəfaɪɪŋ
speechless,spiʧləs
speed,spid
speedboat,spidboʊt
speedboats,spidboʊts
speeded,spidɪd
speedier,spidiər
speedily,spidəli
speeding,spidɪŋ
speedometer,spidɑmətər
speeds,spidz
speedup,spidəp
speedway,spidweɪ
speedy,spidi
spell,spɛl
spellbinding,spɛlbaɪndɪŋ
spellbound,spɛlbaʊnd
spelled,spɛld
speller,spɛlər
spellers,spɛlərz
spelling,spɛlɪŋ
spellings,spɛlɪŋz
spells,spɛlz
spencer,spɛnsər
spend,spɛnd
spender,spɛndər
spenders,spɛndərz
spending,spɛndɪŋ
spends,spɛnz
spendthrift,spɛndθrɪft
spent,spɛnt
spew,spju
spewed,spjud
spewing,spjuɪŋ
spews,spjuz
sphere,sfɪr
spheres,sfɪrz
spherical,sfɛrɪkəl
spheroid,sfɪrɔɪd
sphinx,sfɪŋks
spice,spaɪs
spiced,spaɪst
spicer,spaɪsər
spices,spaɪsɪz
spicing,spaɪsɪŋ
spicy,spaɪsi
spider,spaɪdər
spiders,spaɪdərz
spied,spaɪd
spies,spaɪz
spigot,spɪgət
spike,spaɪk
spiked,spaɪkt
spikes,spaɪks
spiking,spaɪkɪŋ
spiky,spaɪki
spill,spɪl
spillage,spɪlɪʤ
spilled,spɪld
spiller,spɪlər
spilling,spɪlɪŋ
spills,spɪlz
spilt,spɪlt
spin,spɪn
spinach,spɪnəʧ
spinal,spaɪnəl
spindle,spɪndəl
spine,spaɪn
spineless,spaɪnləs
spines,spaɪnz
spinner,spɪnər
spinners,spɪnərz
spinney,spɪni
spinning,spɪnɪŋ
spinoff,spɪnɔf
spinoffs,spɪnɔfs
spins,spɪnz
spinster,spɪnstər
spiny,spaɪni
spiral,spaɪrəl
spiralling,spaɪrəlɪŋ
spirals,spaɪrəlz
spire,spaɪr
spires,spaɪrz
spirit,spɪrɪt
spirited,spɪrɪtəd
spirits,spɪrɪts
spiritual,spɪrɪʧuəl
spiritualism,spɪrɪʧuəlɪzm
spiritualist,spɪrɪʧuəlɪst
spiritualists,spɪrɪʧuəlɪsts
spirituality,spɪrɪʧuæləti
spiritually,spɪrɪʧuəli
spirituals,spɪrɪʧuəlz
spit,spɪt
spite,spaɪt
spiteful,spaɪtfəl
spits,spɪts
spitting,spɪtɪŋ
spittle,spɪtəl
splash,splæʃ
splashed,splæʃt
splashes,splæʃɪz
splashing,splæʃɪŋ
splashy,splæʃi
splat,splæt
splatter,splætər
splattered,splætərd
splattering,splætərɪŋ
spleen,splin
splendid,splɛndɪd
splendidly,splɛndədli
splice,splaɪs
spliced,splaɪst
splices,splaɪsɪz
splicing,splaɪsɪŋ
splint,splɪnt
splinter,splɪntər
splintered,splɪntərd
splintering,splɪntərɪŋ
splinters,splɪntərz
splints,splɪnts
split,splɪt
splits,splɪts
splitter,splɪtər
splitting,splɪtɪŋ
splurge,splərʤ
spoil,spɔɪl
spoilage,spɔɪlɪʤ
spoiled,spɔɪld
spoiler,spɔɪlər
spoilers,spɔɪlərz
spoiling,spɔɪlɪŋ
spoils,spɔɪlz
spoke,spoʊk
spoken,spoʊkən
spokes,spoʊks
spokesman,spoʊksmən
spokesmen,spoʊksmɪn
spokespeople,spoʊkspipəl
spokesperson,spoʊkspərsən
spokespersons,spoʊkspərsənz
spokeswoman,spoʊkswʊmən
spokeswomen,spoʊkswɪmən
sponge,spənʤ
sponged,spənʤd
sponges,spənʤɪz
spongy,spənʤi
sponsor,spɑnsər
sponsored,spɑnsərd
sponsoring,spɑnsərɪŋ
sponsors,spɑnsərz
sponsorship,spɑnsərʃɪp
sponsorships,spɑnsərʃɪps
spontaneity,spɑntəniəti
spontaneous,spɑnteɪniəs
spontaneously,spɑnteɪniəsli
spoof,spuf
spoofs,spufs
spook,spuk
spooked,spukt
spooks,spuks
spooky,spuki
spool,spul
spoon,spun
spoonful,spunfʊl
spoonfuls,spunfʊlz
spoons,spunz
spoor,spʊr
sporadic,spərædɪk
sporadically,spərædɪkli
spore,spɔr
spores,spɔrz
sport,spɔrt
sported,spɔrtɪd
sporting,spɔrtɪŋ
sportingly,spɔrtɪŋli
sports,spɔrts
sportsman,spɔrtsmən
sportsmanship,spɔrtsmənʃɪp
sportsmen,spɔrtsmɪn
sportswear,spɔrtswɛr
sporty,spɔrti
spot,spɑt
spotless,spɑtləs
spotlight,spɑtlaɪt
spotlighting,spɑtlaɪtɪŋ
spotlights,spɑtlaɪts
spots,spɑts
spotted,spɑtɪd
spotter,spɑtər
spotters,spɑtərz
spotting,spɑtɪŋ
spotty,spɑti
spouse,spaʊs
spouses,spaʊsɪz
spout,spaʊt
spouted,spaʊtəd
spouting,spaʊtɪŋ
spouts,spaʊts
sprain,spreɪn
sprained,spreɪnd
spraining,spreɪnɪŋ
sprains,spreɪnz
sprang,spræŋ
sprawl,sprɔl
sprawled,sprɔld
sprawling,sprɔlɪŋ
sprawls,sprɔlz
spray,spreɪ
sprayed,spreɪd
sprayer,spreɪər
sprayers,spreɪərz
spraying,spreɪɪŋ
sprays,spreɪz
spread,sprɛd
spreading,sprɛdɪŋ
spreads,sprɛdz
spreadsheet,sprɛdʃit
spreadsheets,sprɛdʃits
spree,spri
sprightly,spraɪtli
spring,spərɪŋ
springboard,sprɪŋbɔrd
springer,sprɪŋər
springing,sprɪŋɪŋ
springs,spərɪŋz
springtime,sprɪŋtaɪm
sprinkle,sprɪŋkəl
sprinkled,sprɪŋkəld
sprinkler,sprɪŋkələr
sprinklers,sprɪŋkələrz
sprinkles,sprɪŋkəlz
sprinkling,sprɪŋkəlɪŋ
sprint,sprɪnt
sprinted,sprɪntɪd
sprinter,sprɪntər
sprinters,sprɪntərz
sprinting,sprɪntɪŋ
sprints,sprɪnts
sprite,spraɪt
sprocket,sprɑkət
sprout,spraʊt
sprouted,spraʊtɪd
sprouting,spraʊtɪŋ
sprouts,spraʊts
spruce,sprus
spruced,sprust
sprucing,sprusɪŋ
sprung,sprəŋ
spry,spraɪ
spud,spəd
spun,spən
spunky,spəŋki
spur,spər
spurge,spərʤ
spurious,spəriəs
spurn,spərn
spurned,spərnd
spurning,spərnɪŋ
spurns,spərnz
spurred,spərd
spurring,spərɪŋ
spurs,spərz
spurt,spərt
spurted,spərtɪd
spurting,spərtɪŋ
spurts,spərts
sputnik,spətnɪk
sputniks,spətnɪks
sputter,spətər
sputtered,spətərd
sputtering,spətərɪŋ
sputum,spjutəm
spy,spaɪ
spyglass,spaɪglæs
spying,spaɪɪŋ
squabble,skwɑbəl
squabbled,skwɑbəld
squabbles,skwɑbəlz
squabbling,skwɑbəlɪŋ
squad,skwɑd
squadron,skwɑdrən
squadrons,skwɑdrənz
squads,skwɑdz
squalid,skwɑləd
squall,skwɔl
squalls,skwɔlz
squalor,skwɑlər
squander,skwɑndər
squandered,skwɑndərd
squandering,skwɑndərɪŋ
squanders,skwɑndərz
square,skwɛr
squared,skwɛrd
squarely,skwɛrli
squares,skwɛrz
squaring,skwɛrɪŋ
squash,skwɑʃ
squashed,skwɑʃt
squashing,skwɑʃɪŋ
squashy,skwɑʃi
squat,skwɑt
squats,skwɑts
squatter,skwɑtər
squatters,skwɑtərz
squatting,skwɑtɪŋ
squawk,skwɔk
squawking,skwɔkɪŋ
squawks,skwɔks
squeak,skwik
squeaked,skwikt
squeaker,skwikər
squeaking,skwikɪŋ
squeaks,skwiks
squeaky,skwiki
squeal,skwil
squealing,skwilɪŋ
squeals,skwilz
squeamish,skwimɪʃ
squeamishness,skwimɪʃnəs
squeegee,skwiʤi
squeeze,skwiz
squeezed,skwizd
squeezes,skwizɪz
squeezing,skwizɪŋ
squelch,skwɛlʧ
squelched,skwɛlʧt
squelching,skwɛlʧɪŋ
squid,skwɪd
squiggle,skwɪgəl
squiggles,skwɪgəlz
squint,skwɪnt
squinting,skwɪntɪŋ
squire,skwaɪr
squires,skwaɪərz
squirm,skwərm
squirming,skwərmɪŋ
squirms,skwərmz
squirrel,skwərəl
squirrels,skwərəlz
squirt,skwərt
squirted,skwərtɪd
squirting,skwərtɪŋ
squirts,skwərts
stab,stæb
stabbed,stæbd
stabbing,stæbɪŋ
stabbings,stæbɪŋz
stability,stəbɪlɪti
stable,steɪbəl
stabler,steɪbələr
stables,steɪbəlz
stabs,stæbz
staccato,stəkɑtoʊ
stack,stæk
stacked,stækt
stacker,stækər
stacking,stækɪŋ
stacks,stæks
stadia,stɑdiɑ
stadium,steɪdiəm
stadiums,steɪdiəmz
staff,stæf
staffed,stæft
staffing,stæfɪŋ
staffs,stæfs
stag,stæg
stage,steɪʤ
stagecoach,steɪʤkoʊʧ
staged,steɪʤd
stagehands,steɪʤhændz
stager,steɪʤər
stages,steɪʤɪz
stagflation,stægfleɪʃən
stagger,stægər
staggered,stægərd
staggering,stægərɪŋ
staggeringly,stægərɪŋli
staggers,stægərz
staging,steɪʤɪŋ
stagnant,stægnənt
stagnate,stægneɪt
stagnated,stægneɪtɪd
stagnating,stægneɪtɪŋ
stagnation,stægneɪʃən
staid,steɪd
stain,steɪn
stained,steɪnd
staining,steɪnɪŋ
stainless,steɪnləs
stains,steɪnz
stair,stɛr
staircase,stɛrkeɪs
staircases,stɛrkeɪsɪz
stairs,stɛrz
stairway,stɛrweɪ
stairways,stɛrweɪz
stairwell,stɛrwɛl
stairwells,stɛrwɛlz
stake,steɪk
staked,steɪkt
stakeholder,steɪkhoʊldər
stakeholders,steɪkhoʊldərz
stakes,steɪks
staking,steɪkɪŋ
stale,steɪl
stalemate,steɪlmeɪt
stalemated,steɪlmeɪtɪd
stalin,stɑlən
stalk,stɔk
stalked,stɔkt
stalker,stɔkər
stalkers,stɔkərz
stalking,stɔkɪŋ
stalks,stɔks
stall,stɔl
stalled,stɔld
stalling,stɔlɪŋ
stallion,stæljən
stallions,stæljənz
stalls,stɔlz
stalwart,stɔlwərt
stalwarts,stɔlwərts
stamina,stæmənə
stammer,stæmər
stamp,stæmp
stamped,stæmpt
stampede,stæmpid
stampeded,stæmpidɪd
stampeding,stæmpidɪŋ
stamper,stæmpər
stamping,stæmpɪŋ
stampings,stæmpɪŋz
stamps,stæmps
stance,stæns
stances,stænsɪz
stand,stænd
standard,stændərd
standards,stændərdz
standby,stændbaɪ
standing,stændɪŋ
standings,stændɪŋz
standpoint,stændpɔɪnt
standpoints,stændpɔɪnts
stands,stændz
standstill,stændstɪl
stank,stæŋk
